"Env","Genotype","Trait1","Trait2","Trait3","Trait4"
"1","28003",160.983871407545,35.0976038180357,79.2756877174745,19.4910665797436
"1","31452",165.722154138127,41.4601494761155,78.9069717063899,18.4305684912787
"1","29363",154.610787408917,25.6432016723325,78.6077273926054,21.6500784829446
"1","32501",156.979187910485,27.8045178874715,70.7454226210501,16.3419868123846
"1","32248",152.952819145985,35.5072268180551,75.89957835938,17.1476832870339
"1","28751",149.195720454684,37.0801131074465,69.7606036457204,28.3447545379235
"1","30095",160.501711033042,43.4196492558079,65.5244677221356,19.3569033111581
"1","26739",161.321635782524,35.2721476454721,70.9809007408486,21.8119915670403
"1","30666",169.223188810237,35.1859102741241,80.2924684259671,25.919825326661
"1","29429",157.125724990828,28.524154552365,69.4958213353692,18.0384043337603
"1","27757",160.17867305462,39.2057597645378,72.5208065317866,23.037761842404
"1","31205",150.303200337708,40.480108368463,67.1039866331183,21.5008515055584
"1","28695",157.804387914384,31.7512680804932,67.040793079575,18.9412083632798
"1","28711",143.257516598346,32.4089453650445,69.3830809288858,21.0964074200264
"1","31791",136.757315726589,25.7197357731947,63.0085490421869,12.8153835891588
"1","27148",137.751179707642,30.8191568703861,73.4175582016336,9.78912161564633
"1","27969",162.826523109751,38.5589383579625,72.6677655234061,13.6623737306267
"1","30546",177.265661053491,26.243115699916,83.5497389661726,17.4910486681773
"1","28815",147.254865244436,41.291179525013,72.3367890847991,17.869111749576
"1","31548",157.21495371055,42.9122172333308,65.1273259627334,14.049467561
"1","28191",163.276345986305,37.333139300726,72.613709250062,22.5039193614313
"1","30507",145.754756823651,33.9167538933628,65.0191574302303,24.0097917412919
"1","29260",164.77478996209,35.0957391704847,76.9614788450977,15.0238186944009
"1","26633",156.786274697411,36.3465731189443,60.4997473722982,12.2360924241239
"1","26757",159.088544561984,37.6949102249453,62.5972272354916,21.5245616962263
"1","28655",150.548557885318,30.211107777071,75.155887220617,11.278499772374
"1","31513",150.160701392714,36.9831893061871,76.6502851225248,14.1303745705857
"1","31489",146.794809026766,40.3817578926274,63.3235277347046,26.03155432892
"1","32566",150.531739729748,35.2909078307899,50.1518965516269,15.0088407124346
"1","27131",149.412076138284,32.0105757993565,70.3567900792872,27.1729378659034
"1","27613",144.586105054683,36.1782537928853,84.3823785664601,25.8555890623141
"1","29674",146.504092894381,43.5490576109027,63.3112318946074,19.7969616726243
"1","32498",142.162060920517,19.9918692434114,68.1399610726889,23.2433629984724
"1","30402",165.103781239382,31.8637278962115,78.0057668019304,13.8891465906748
"1","30942",148.811147372711,35.3109917330097,68.2252907580434,19.7350553593248
"1","30099",153.954478432371,41.2147772479542,59.6527947580687,16.4259255802362
"1","30947",153.31976254362,34.2102806031741,75.1022707824702,21.0517238482499
"1","32218",158.218960444791,28.5454488711286,69.3098229883128,16.3820391325544
"1","29903",157.70847771998,35.5549597914225,54.2524479589691,20.6601149975841
"1","30329",153.554197303576,32.7001967346461,81.2872764861165,15.6875597315388
"1","31545",163.164114807213,42.3959698133605,60.925426323643,17.667049129883
"1","27808",166.709637293271,41.6700716675327,65.7108566488159,22.9441124416182
"1","27332",150.412463159881,35.4917163965108,69.0322998020081,19.7914723501336
"1","30094",159.572996161292,40.4634401407375,57.5466393294781,13.0623085343348
"1","29906",155.657769071234,28.0621864128676,55.3128505144884,23.1674738909317
"1","30541",154.110807435544,30.5642391090799,86.2565991023617,22.1476276233244
"1","32083",147.45806660749,29.1194665109206,57.630060998756,18.1931340796796
"1","29504",156.94913987961,32.8421089144699,67.0865405377426,24.123658561371
"1","26993",166.996701328835,30.1716151150661,66.2013956056825,16.5023828842096
"1","30567",145.168075849714,35.5472765197934,80.3356300874366,11.4407408847551
"1","32200",149.430071284904,36.7771238981148,71.5757178368566,17.3073573865579
"1","27588",142.733343137821,35.3889701520493,70.9979020700381,20.0074973252305
"1","28192",158.752482057833,35.0839408260812,76.6982822939664,27.9827858212558
"1","32366",148.305476586246,33.3105631160812,64.8950023636178,25.3284430853448
"1","27511",146.028527389658,25.9702796699674,61.6445618869782,19.8424515225476
"1","26655",164.902755960569,27.9554306875215,67.4819653379018,25.89483109082
"1","27151",140.898203392353,28.5677633027374,63.4597709158732,15.9934548477344
"1","32285",153.956030591287,31.4884778960766,56.8900324901326,27.1411422616412
"1","28869",164.212472305615,37.9495547946492,74.6190253567364,18.5821447623326
"1","29000",144.889110867928,34.9540691816868,64.3927703556649,18.533340913706
"1","27676",154.014677847824,24.4623754470442,78.9293615106189,20.0060060200266
"1","30163",147.036580382476,38.6368505706195,62.3665346613158,19.6981041019235
"1","29261",154.822788088543,40.686850695545,73.9779077085052,16.2649216475117
"1","29649",158.96637853623,36.1333811460221,64.4999919547017,15.103898536075
"1","28661",147.664698882519,30.241129619742,73.9815182490652,10.6630519773591
"1","27424",147.355075855813,39.3597908298919,69.6620598764714,17.6337048536343
"1","28337",158.072369245551,36.4580699282598,80.9593611703969,12.3338462621507
"1","31953",156.997104265069,33.4415743090595,79.3986821924563,20.3557024550726
"1","30121",152.153193327666,37.4265211022225,62.7416023442379,18.5811089100324
"1","31536",147.28470759589,31.4188542964936,72.2724061098339,23.7398543544715
"1","27618",161.87598961594,34.2971835170486,80.1453916759973,19.8333423434749
"1","28120",164.549109935708,34.3022772008423,72.891018615293,21.7055745261953
"1","29379",162.125605066246,28.6506789185425,59.9147947663008,26.3099573704781
"1","30029",155.920410849131,34.3611486933503,71.8470498336158,14.8325245501286
"1","30670",161.549288394703,31.0009456309107,81.8129263361059,13.922775226796
"1","31934",153.627178523505,27.4567619605569,81.5968524678959,18.0894325255431
"1","26729",156.355936785615,41.8989618030148,76.2900969390566,14.1062556074884
"1","31107",149.570185229562,33.4113281899367,71.2051259789888,23.1488383002734
"1","32360",138.695130197615,24.9388899982688,64.316654717852,14.362351924467
"1","27314",148.772428615629,37.4907748931251,77.8425251555752,29.2073174525055
"1","27359",160.479875863422,33.5477499989421,77.449521208665,18.3813854145765
"1","26900",149.446669681071,32.3333150148225,66.666929735206,28.1784460512916
"1","27804",161.034026935882,35.1564597485883,71.9459992575146,20.567317886064
"1","30043",156.726599023951,22.5991851936715,79.2424561942682,20.7579811954815
"1","27133",166.044951410996,38.8042824282264,69.6313918835197,18.1546323629416
"1","30669",175.921110150035,29.5966268674569,80.2711166142224,26.3661353393301
"1","29670",150.464082213688,39.2065520764509,77.7421818584626,18.3285980636937
"1","29087",160.322263179691,36.3356618514284,69.9141667359198,14.9023914354686
"1","27065",146.124604300128,33.0946528169677,65.3393584652401,23.1313765629852
"1","30704",151.44498052056,30.9629006607016,78.4022262409543,21.3557599837309
"1","29897",158.989066764183,30.6541755841418,62.7831765493789,14.3688289048753
"1","28249",150.693612193923,33.1415239345085,62.3309977828897,18.1899458816471
"1","26683",162.847631399111,30.6638841971403,76.6301228983235,7.44178543075349
"1","29365",143.912408342742,22.2039250281783,74.5932520525237,18.2556260285904
"1","28615",152.786295564693,43.5601938999874,69.8754057424602,16.0196144686001
"1","32077",133.771892232536,30.702260047495,65.6722808992502,26.0144646311828
"1","28760",150.768753311737,30.1969327847314,72.9019107125022,24.5900481158395
"1","28034",150.442462542764,26.1147208066521,78.8321002313104,18.7705848038026
"1","30933",157.19057245078,41.1363605930004,63.214797454989,19.6100603548152
"1","31508",147.205288669102,34.1503258996917,61.78334605142,16.640220600269
"1","28268",157.364963344723,30.8175010293231,70.0141565877008,20.2138651163436
"1","28282",156.468023125215,32.6065578680395,62.2433355370398,19.229905908347
"1","31634",152.566909698002,35.1032529813835,59.9538347398949,31.2070529150794
"1","30587",165.437308336952,29.038761939392,58.3901365295523,14.4318980011648
"1","30540",151.978976729927,29.1733527100226,77.904426255481,18.7711162828686
"1","27515",153.055954675791,28.8729981150286,75.8106757009355,23.3128568400652
"1","31586",152.792742916399,38.3142719212096,61.0421100266917,8.2857063901569
"1","32343",159.903042028898,27.6239076222574,71.7016201416197,7.15517465683679
"1","30686",154.424296614648,28.6636687445717,85.797888807154,15.649864592882
"1","28267",159.333763320544,34.8841908972851,69.3486880523534,24.3746207947637
"1","28092",142.627850880385,32.7576237311155,59.9932900569341,11.1432964645788
"1","29503",151.099771018457,37.7810029364161,68.3830211663281,25.9554301022608
"1","26817",158.450137886549,33.2640628996385,76.2912635699595,22.7081706880901
"1","31136",137.731138607619,36.2707946667381,66.8950805597943,12.4813381044529
"1","29606",142.412237331777,32.3161022467611,81.7338593987596,16.3736642300213
"1","29095",145.818854962872,30.5446997667395,77.6401171885292,12.7385293960612
"1","31857",146.993702767307,31.7590164434815,66.4450171075574,11.4985532974741
"1","30510",155.998990813426,35.9937171381124,71.7209558603747,17.1492072238667
"1","30662",164.805831681902,33.9966669624161,83.6238573251638,23.1024521749118
"1","30676",157.023887860836,33.5282096502667,83.9745561533809,20.4560324641983
"1","27370",143.697321215131,31.703568655744,65.4558974373499,21.8010723513338
"2","26662",143.992673282708,22.6586043831684,29.5946655283768,-3.24611373231773
"2","30678",132.544648665496,27.1304458238586,33.9741239269629,5.93234597246533
"2","30129",130.495949411628,28.9421216982624,17.2786121921126,6.31278417075393
"2","28907",113.496487390648,29.9933809897074,25.9129244314377,-0.591976297800626
"2","30522",101.684542383177,28.4878778261961,23.0595793455667,9.56719978439596
"2","26995",128.847344939952,30.1363342164513,29.9971568763788,0.471474933130315
"2","28468",124.993909885848,29.1847365584187,16.2361659394947,1.09512075700401
"2","31681",112.485097498534,37.6574706520344,22.0091320351164,4.61377799546848
"2","26661",127.869857907631,25.9352431758066,24.0669832253478,-10.7913311186188
"2","30398",117.14908765276,32.6018499877749,28.3088027584147,6.25466045374182
"2","29097",111.581270355058,27.9698023628141,21.0627674191067,-3.52015779311857
"2","28200",108.985746601494,21.6162567739648,20.3943405486688,-1.71657769883441
"2","30128",111.054420915125,29.526183806625,12.412821237995,8.54773709898326
"2","27810",122.684146710938,34.9044312856467,24.1344395749507,3.23377703958887
"2","27996",117.081466115175,22.2004768892311,32.9148055454543,8.67093371860873
"2","26672",127.209740078565,21.9219454649542,21.4542071202028,1.25026500900677
"2","29786",119.000508024957,32.8258573251649,23.1173186574695,8.18646180467714
"2","29734",114.525375749396,28.8136079464751,20.5616148348438,3.35948657578821
"2","26632",119.961210262148,28.1440839322466,8.60882606015639,5.59188727194256
"2","26665",131.908801229784,24.5602860538355,18.8406774970885,-3.1676278818948
"2","30734",112.654451933276,28.7484434961033,28.7706505033179,-0.437459119547816
"2","30141",118.616252311151,31.3632572179125,29.7174341613412,-0.324298657302519
"2","31549",120.331790403637,39.6264706332385,23.2775453377505,-3.21794190993493
"2","31297",113.977613341523,21.2663617899203,19.8167480438243,1.78111783571936
"2","31222",126.049202373396,34.0081411348472,18.5913413328372,-1.78334383906138
"2","29472",125.651207453081,26.7960774601222,20.0744097552254,9.79058984217302
"2","28266",116.127605356933,28.7571030225123,16.8848301211627,1.74242226039268
"2","26865",101.647948205277,35.0079153440192,33.4394619807828,6.06518269540128
"2","32347",113.030925450396,22.2166937265304,29.3120621090107,6.20554042941046
"2","27755",112.460854220607,29.828175101819,10.1151234112933,6.4183960318857
"2","27930",112.457967468603,33.9142752089109,27.6872071690736,-2.63444491311962
"2","30127",124.279241161394,25.349746840694,17.5747494977357,7.30772323114376
"2","31566",92.2267533826337,30.7402831874147,19.831268531216,4.49613692825868
"2","27803",122.203089786063,32.7872050372497,21.6440389726724,7.62495722612109
"2","31498",127.834542320873,32.2394884721835,25.3907497497569,4.0667082681405
"2","30886",117.121793159325,32.4296321239674,27.8371477338251,7.47191276544872
"2","27644",110.111989655366,26.2357470791338,11.4444295055122,1.47021620612608
"2","27504",110.745590406892,24.9116582156141,22.1374821498795,1.0606219593596
"2","28259",113.53759226117,31.6673998516997,19.9556249667788,3.93157228800869
"2","31804",104.338956694495,26.6165857227704,20.8988688784784,6.36351205868425
"2","27071",117.508200195127,35.7535892379823,32.5606759668742,10.1786787450767
"2","30155",110.661631283755,29.8222889988733,33.5716929063319,-3.50180346452108
"2","27997",111.26262014067,26.9132930137042,39.5403945271952,-4.03408517848661
"2","29340",113.219394304266,31.9944931613289,46.9154338311231,1.77431710429172
"2","27947",128.12124388846,27.97220138078,19.4756116295928,3.47698582388144
"2","29746",108.801923359851,33.9673598490623,29.2371605078928,-5.38796974824764
"2","30131",120.815020108684,28.4752536613025,16.032923544944,5.35269750938499
"2","27847",120.746695645161,31.2523907038135,10.87191079641,8.30847053230618
"2","26706",117.924265180422,18.9542033667593,37.6699537881691,-0.823664961394569
"2","26996",132.979728436159,27.83824382688,27.5491191226301,-5.04208230470875
"2","28809",112.794338589058,31.8740785399166,26.2027087974103,5.55310543101162
"2","27669",116.022039088783,27.1063525190295,37.3180196630149,9.91910296136501
"2","27955",119.013328813027,32.7817115735325,24.7405969718774,0.106843564998262
"2","30178",109.815717697722,26.5155551155369,27.8364523686436,1.91913887794888
"2","26985",115.878865358057,27.4385655936982,19.9083996924366,3.13477941481857
"2","26663",129.226870681806,29.6900872760125,18.7275122616358,6.18817847548369
"2","32416",119.452875442385,26.9059626146573,29.1065978745475,-0.102105833452901
"2","27096",110.697213957186,21.5797085114706,17.0186621966623,10.9751151301044
"2","26991",126.782179044828,21.2694291212054,28.0138631251373,-4.85355933014845
"2","28938",113.600571832898,20.8183797285958,16.2957776136665,2.54877913369945
"2","26635",126.126660400258,27.6808092004876,11.1610465779313,5.3793808765141
"2","30910",113.555048992736,27.1849423636019,24.8876936102203,13.8250995410718
"2","30135",125.323094378719,28.7015790031263,29.1013782815191,9.38207801365311
"2","28503",123.048311035045,25.6715482522249,10.0949606051481,-2.39068488822727
"2","31284",122.727809612709,33.2855990283445,16.1041211859406,-6.8097760357851
"2","26670",118.525988101022,24.2063131248903,19.6859081018522,1.21532339903758
"2","31582",110.350243190376,37.6934310954447,23.5680835797071,-12.6107242354399
"2","26636",120.535481707016,20.9550252345694,11.8324117823264,0.543268576118138
"2","29256",123.212033225054,27.9699312745482,25.4773397282683,-3.41922093056105
"2","27268",113.833728336693,36.4342078987924,28.001203686403,-2.6628971232467
"2","29357",117.433996942831,28.0155958735246,32.2586782762368,-1.39955656542018
"2","30855",113.459729477466,27.3237860723117,37.7394992215533,11.6743130739952
"2","27848",122.757191965105,29.9363352329323,21.9640298948819,11.5598054437737
"2","26994",115.976740947084,24.6650922345617,31.197985523076,5.487863535377
"2","29642",117.776457106033,23.7112282671635,37.8921756705233,1.12584829826737
"2","27914",123.221607766208,27.4995748764626,19.8151164348923,6.52613909566464
"2","27809",125.744359242306,32.2946041516707,28.1810323898112,3.13341295919318
"2","27980",103.602512539957,30.4120792612146,31.8702753464271,-2.38130159552773
"2","28208",118.539217465095,27.2591103031879,27.6957993276897,-1.83276987607163
"2","30586",112.060482645451,28.2705860485063,9.51285670164013,2.95185090936858
"2","31613",103.728270965132,34.1007339317094,19.9903033923142,10.8152947260313
"2","29787",122.461785557622,26.6187491757331,22.0943094167573,13.1652493646298
"2","29519",110.818303470391,28.5344227236326,20.5955939976136,12.3910025538479
"2","29339",118.794955830261,32.696009831805,36.8834999988896,6.62275095227392
"2","32125",113.864834541242,28.3736648308503,26.0881517795956,0.68248132871037
"2","29808",114.725455903272,25.3032412093572,20.4176635645422,12.9165115140848
"2","27319",115.744317468282,36.2360929670273,31.1717605819725,12.9423997176755
"2","28811",105.438408997693,32.6914502631396,29.5837859504858,-0.366469835143702
"2","28202",116.821496925547,23.8969946289102,25.0482915823121,-4.92191405650561
"2","26986",125.133088891371,27.7204397671975,22.015216457641,-2.16929995978429
"2","30537",117.880946256651,25.3560698606931,27.0915293231124,7.40002990804636
"2","30801",112.02836100621,30.5870538820683,25.4321760758608,1.63378348016908
"2","31224",112.64827946187,33.5314093227281,14.5255037720063,-4.15415976423066
"2","31989",105.300432451251,26.6555761374121,24.914976275074,-5.6593989476425
"2","26629",101.300325643306,27.788762543729,12.1564313115639,10.8589263024347
"2","31917",116.66205455262,21.9486671677723,29.9616354347191,-2.71672759791836
"2","29582",102.091779522595,23.7811143136208,31.7775933568496,5.81613270852434
"2","28806",113.637578746489,25.4400124414349,30.9182172957462,8.28397889915448
"2","28550",115.569233873319,23.1828798041692,28.3151072793743,12.0641745427985
"2","29094",117.167698530476,29.3078390765064,30.497456508434,-1.93089384004415
"2","26682",109.840398607482,19.6698387950939,29.9187863219264,2.69173008998142
"2","29341",122.809450011006,28.6189077594996,36.3992373024789,2.19679774706909
"2","27924",116.040298796431,31.4120462310933,18.4198293013001,1.79859749171518
"2","29063",114.529926419806,30.889588510276,34.6463764192135,-2.6772843139597
"2","26827",113.663818916588,24.518212623068,38.4979378609133,4.15719808865513
"2","26631",123.236094166643,24.0367025569356,6.91567114201716,4.73407072072832
"2","26806",123.381976416535,27.4399671228707,23.9444165906213,3.04236563076381
"2","28830",112.585012314973,31.8242248124257,26.5080588609925,1.18225195673468
"2","28383",113.345630463061,28.50433899862,23.0060551538798,4.28976504986944
"2","31293",110.572580016281,21.3573321718932,17.4213467065896,6.76623881113828
"2","28258",111.066182526191,27.0380177697068,21.8903955958256,-1.54647181548321
"2","30851",114.333512139131,22.5791967729735,40.1876800635831,-2.07756724683818
"2","31144",104.248526405098,28.9866013920476,15.6562729873044,-1.12225919635999
"2","28081",117.58884622178,25.7142327601987,24.3949131142707,-0.177424351743014
"2","29545",114.296681867975,35.1403609974326,21.8258131927256,-9.54139068387006
"2","28082",95.1453330646347,34.1397372311349,15.3916137300729,-2.69137170414079
"2","30571",130.009677290808,24.0260217853158,38.023250114991,-3.07296675213029
"2","30547",124.327699728507,27.8937850826899,24.4565438784826,1.05746641908085
"2","32520",127.078240455341,30.0229495275946,24.0733227243056,5.3058079869533
"2","31299",106.707851305601,27.8662455996237,13.5322046875435,8.62937229071708
"2","29784",116.145582688478,21.7417935906341,29.0489506052463,0.320057900569297
"2","32340",96.8665083952456,18.6676023599174,28.988690559979,-0.28394163073132
"2","27413",116.448430814657,27.7661033437811,27.2399713625945,1.54429007250852
"2","27226",101.454389199316,29.2909101179642,21.3352656298831,6.90799774314829
"2","27258",115.508004025053,27.5369736712214,18.0933362362994,-4.50059610310555
"2","30656",122.944853186891,26.033654138968,17.8166914706664,14.4361939666471
"2","32560",113.697459341101,31.5526638294288,33.5714789657021,-1.50633279308734
"2","26623",119.891934582153,22.8896826291174,21.5284634958068,-3.03285751929024
"2","26789",113.257795911928,28.1734780435193,39.5835007215606,2.20694822294654
"2","28083",104.19079580103,29.1790162663948,20.6174730383056,-6.4218825532562
"2","28466",108.39416834129,28.0605493516463,13.4874385271751,1.79325386073131
"2","30028",111.65875848991,31.8069844171106,20.8327941719568,2.01958427466035
"2","30391",111.563559241575,28.4118617431324,18.3549454177491,4.44880192034683
"2","32346",124.31111872536,21.6789704758408,30.4299900729418,-1.60634873116949
"2","28350",108.649533033182,25.6290685755397,25.4281568970932,18.0998847803745
"2","30595",114.698835545573,22.847406402115,13.8833591927737,4.5623011207641
"2","31160",125.18669231251,26.9698643574094,29.172788932929,3.46090697712159
"2","30648",114.550011864885,27.1681251143212,29.6394738381962,9.50243937659726
"2","32555",118.572778917739,27.8098029447324,42.3217916783641,5.88138229486648
"2","26868",112.091135742316,33.0364150569087,26.1961846018131,12.6098838358455
"2","27428",114.12175656449,32.7664544020284,26.9892431679635,0.813208022660367
"2","27603",135.792683749707,27.167779923505,37.790121036863,8.08252149776191
"2","31186",113.771427859617,25.3844506531983,17.1190118985914,-5.26405803485656
"2","30646",118.627387868908,29.6709225406917,19.194196077546,9.72938052331985
"2","29257",115.75987466809,27.3330346821987,29.3851922237294,1.56091609321688
"2","29895",123.147314156748,29.8739890017353,7.23363939853062,0.277377381122321
"2","27304",123.082693569619,22.5874404750999,9.79259750111396,8.46832775863384
"2","27252",128.927217168964,29.1787520002552,26.4397143971291,4.64726251995402
"2","27270",121.041437964506,28.8005607017069,19.680620815926,4.1804023360873
"2","29850",98.5757432284654,30.9397260148182,17.6525927199527,0.53020949704492
"2","28352",100.281139861039,23.4826407201492,28.8717561637654,4.83754261456963
"2","27573",114.437557686946,30.7333874175654,27.2026933902394,1.0837640127494
"2","31678",107.465744187238,29.6806097792573,23.07400110988,6.07916691165958
"2","31101",112.879891869243,29.548488183753,18.6985218930551,2.25157856847157
"2","26939",109.88941756973,35.8514780311278,23.980285259327,-0.182460941236865
"2","30679",131.564130410598,27.4975814644629,34.1869360824175,4.70018534227536
"2","29169",112.935058219221,30.6170026187657,17.2711805245435,6.17531020198424
"2","28873",107.012394086264,29.1711084232858,22.5670694824907,10.0296019102742
"2","32577",109.912484882831,31.9236665703767,6.61420715030945,0.188863127345053
"2","28103",115.151359940569,32.8313963197618,14.0800297819603,-2.38301019789694
"2","31135",115.069882317755,32.972255513326,19.4330492173279,5.63056562931034
"2","29251",109.16347621292,30.3651926817416,29.0833452012561,8.80923346598981
"2","30887",104.68022958807,27.3694020983248,31.4136774232415,-2.67147764383398
"2","27979",105.073363332189,33.7216128073328,31.4655306304072,1.93813366225853
"2","26677",115.186936365247,28.848503092342,27.1346963437882,-5.34259374488556
"2","31925",98.1354885211672,30.8848055242585,22.3680859034873,-0.583393674721041
"2","27239",114.316396603879,29.9870164186936,20.2970097977103,1.9372228472182
"2","31084",121.174271305031,33.2386103399977,30.5917512776786,11.3414598975913
"2","26918",107.999183180805,31.295979188341,18.6249744330199,7.66164607624325
"2","29281",96.9297549354267,22.3568243073937,22.3477706669041,-0.733352722644851
"2","27642",127.335219696491,21.6242450067968,15.7386939175115,5.21006440651153
"2","29817",129.075674440967,24.7119350955707,28.5009611982346,7.06150118635086
"2","27093",115.583902437857,26.5080441339169,23.0394881536008,8.29518633625198
"2","26664",123.345681940374,29.199038629283,22.8791090558412,4.88628318388646
"2","30130",122.220696526917,32.3945633317976,20.2850312230355,9.79317303025403
"2","27679",112.270052544079,27.3427486972549,35.7684125705517,-1.87302358521627
"2","29411",107.03769247308,21.4338652674121,16.133068538028,10.1896796944567
"2","28206",124.241872072085,28.0810288863974,24.2286594678464,9.4216650802166
"2","28565",109.498821438002,28.2807496732309,22.5560447617868,-3.17635738269423
"2","31209",102.254943051527,30.5473819988748,20.0174149521117,13.9562025185729
"2","30708",112.410886543149,26.4334413697629,26.6316249391085,6.77621665021736
"2","32012",108.333241321376,27.1358594050129,24.9932283893437,1.74028241336193
"2","28087",121.924870777859,23.1064105215337,28.4911915635225,-0.368110959160206
"2","28207",130.122881788468,27.8061378818208,21.5846208999336,-7.03067764681364
"2","28234",125.798325511697,29.7848174579049,18.2517157714466,4.1426391922618
"2","26634",124.80346991085,27.8137922552494,9.95346917223537,2.23315227143856
"2","31606",127.719112022948,26.0515172574513,22.9043785725224,6.66365930889249
"2","28105",125.512113949095,37.4842571839048,24.1869610063064,2.91395281337186
"2","28312",108.991669733603,30.1283231265409,26.7215006949232,-4.04365666786423
"2","28639",114.61499132619,32.5491375948794,21.9922404098565,2.07298648461625
"2","29090",120.066122173414,34.4022304135391,24.150774667354,4.41533820260475
"2","30073",102.721706675567,26.8768708464179,24.9204847910614,10.0960804546498
"2","32131",119.294379654943,25.4286789430759,20.0829776682693,8.758097401145
"2","31378",113.590307103179,29.0926329320784,13.1287625974562,-5.35886409087726
"2","29315",116.701685857959,29.1273175727955,9.6083292703738,5.91771201046034
"2","27675",105.93496861467,25.2420891262818,35.8414931861678,18.0872133952986
"2","26601",116.400193961118,25.5771593633385,27.474760577326,-2.26553950250623
"2","28500",113.550112488754,24.6183546470772,18.8444182914463,13.6863069903714
"2","28768",107.593934085755,21.5864552823928,31.4271376493728,2.81279863607692
"2","28101",132.902216244705,30.0016684963085,13.5116769529083,1.39987221658372
"2","32199",112.151605743667,30.8780398831166,30.2007772323257,-1.21847334109366
"2","27973",113.947220490916,39.015041822833,28.1306014574803,2.7054615471596
"2","26798",119.668689492789,33.9931637793698,26.4871004823563,6.73419449533015
"2","31236",113.841927003557,33.3200878046408,12.2394921379306,-3.73834091155204
"2","28761",107.872815633441,27.6510268627556,27.8312804232262,2.71852516650639
"2","30932",117.768040400776,26.7102579730339,34.1452212279093,1.73101882265944
"2","27505",116.461903412277,20.0420855596604,21.1657604003303,10.1692886041188
"2","31649",120.344832438939,23.1792698595065,30.4506967174197,-1.09569147905697
"2","28451",100.153273833662,29.5441943603766,13.679376504395,11.4096171837184
"2","27491",119.217446250371,31.9651639972608,23.2911174459511,-3.90295948511744
"2","27708",113.257579443563,23.9424676061006,20.1564571711453,7.60712116430318
"2","29460",109.602210217283,25.3753160998714,32.7083717860347,-2.03306470745329
"2","26815",122.402127661249,26.050228525653,33.7083461039554,5.31056208353127
"2","31919",109.609108843032,26.4186736534134,34.8607055755369,-1.05883982568094
"2","31188",117.782649595876,26.1837965458457,17.3455747395526,3.97360729562308
"2","30499",108.511744183634,29.6768082430451,32.8328912746954,2.11056870092482
"2","30885",104.221122758644,20.1485558264961,22.0558605866645,5.5776354240445
"2","28770",120.433019436702,25.4747997817601,29.7333521710813,5.18279679366207
"2","31962",119.606264015824,35.9555974792955,30.4403566192649,-2.98219900790163
"2","31833",104.920739197091,26.5371084435658,31.2228217371807,-1.95248241827925
"2","27790",115.296825444737,33.9114810553676,32.7975050141837,4.01010607551679
"2","27993",122.053163114434,29.274902501091,25.1348836238862,3.65227461170621
"2","31505",111.920204598658,24.6028064607423,15.2261288283706,9.10741117883058
"2","31296",125.154478350385,27.0353261130315,13.2031329437859,8.42612216206719
"2","28331",112.473550764853,28.8415620966779,35.1613688652874,-7.98567266120681
"2","28748",101.76447539984,28.1875929838525,36.977043894086,6.46764113380006
"2","26765",119.953736525932,37.0854468296027,20.4152243108793,8.06360445804445
"2","29382",118.912117903134,32.5243419441162,18.216172394582,1.79076791865269
"2","26943",114.751922990322,25.3832126254645,24.1928808262668,-0.524901807564964
"2","32579",125.416418951429,27.2827744889915,14.8055054692936,-4.91704448133118
"2","27294",116.440861461543,31.8107897880104,26.2851666158703,6.56566804103707
"2","27297",128.147008906719,39.9284197525059,16.6220387423405,6.02356187426986
"2","31552",130.24643358518,35.5221616016009,23.8197795727979,-0.418727387854501
"2","30103",117.147136987799,31.3381680507239,14.6113466177261,-8.16486010109126
"2","26997",106.496739885952,29.3164412423148,39.3624300834551,3.93829052149963
"2","29679",114.320049240922,21.4212498816948,21.2878184867025,9.37395271812949
"2","26990",141.802279107803,21.1450336227412,24.3801746422643,8.87357050669488
"2","30395",124.537946449648,24.3639414465976,25.2753337324565,5.34077004180356
"2","26681",124.634991350705,27.2941608566811,29.1575359889464,2.34852895387861
"2","26987",119.014031740221,28.1420211644852,24.7675179590675,-1.42134996721215
"2","29483",112.08950010346,30.4472526834406,22.2606681034626,1.3832141700642
"2","27486",92.1614259253131,33.2811549457911,31.6664295402429,-1.42383122060007
"2","31792",103.986160156706,26.2162120738242,24.541425133485,0.263998451312492
"2","26956",109.393308606037,26.7825032821652,21.5331352866027,2.78400984414467
"2","26628",130.057327570341,23.9803313715378,13.9988044934326,5.7860739160301
"2","30505",107.43246609101,28.7453014000732,24.272835161419,14.3051560244861
"2","26786",107.437987395312,32.310756877468,29.2278346189094,9.03987515498776
"2","27426",121.269672302244,33.2853032078397,22.975997233804,-5.90486671724163
"2","30489",109.933100221273,28.1051045882116,26.4777968062332,6.88789069676248
"2","31550",116.697133356365,35.018521978635,19.5581933481362,1.8068573701095
"2","30913",122.019201630992,29.7775153851341,28.017447880568,3.76609647765446
"2","30335",118.601583013444,24.3389078658616,28.0122013587523,3.71744103729803
"2","29469",119.362125374092,30.747579772973,20.8145545473524,9.47465577201761
"2","30974",103.447134507462,24.6252186858419,27.7283276338345,-4.33008914386624
"2","26730",124.563518120701,24.0327867579411,25.7946088545646,-0.646263649609319
"2","27932",121.555503198645,29.8971674993576,26.9182769693634,-3.88463339952844
